match_id,inning,overs,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,non_boundary,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
501201,1,9,4,Y Venugopal Rao,NV Ojha,MM Patel,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,9,5,Y Venugopal Rao,NV Ojha,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,9,6,NV Ojha,Y Venugopal Rao,MM Patel,2,0,2,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,10,1,Y Venugopal Rao,NV Ojha,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,10,2,NV Ojha,Y Venugopal Rao,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,10,3,Y Venugopal Rao,NV Ojha,KA Pollard,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Mumbai Indians
501201,1,8,3,NV Ojha,Y Venugopal Rao,KA Pollard,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,8,4,NV Ojha,Y Venugopal Rao,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,8,5,Y Venugopal Rao,NV Ojha,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,8,6,NV Ojha,Y Venugopal Rao,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,4,4,AJ Finch,V Sehwag,AG Murtaza,0,0,0,0,1,run out,V Sehwag,SR Tendulkar,NA,Delhi Daredevils,Mumbai Indians
501201,1,4,5,NV Ojha,AJ Finch,AG Murtaza,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,4,6,NV Ojha,AJ Finch,AG Murtaza,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,5,1,AJ Finch,NV Ojha,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,5,2,NV Ojha,AJ Finch,MM Patel,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,5,3,NV Ojha,AJ Finch,MM Patel,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,5,4,NV Ojha,AJ Finch,MM Patel,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,5,5,NV Ojha,AJ Finch,MM Patel,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,5,6,NV Ojha,AJ Finch,MM Patel,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,6,1,AJ Finch,NV Ojha,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,6,2,AJ Finch,NV Ojha,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,6,3,NV Ojha,AJ Finch,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,6,4,NV Ojha,AJ Finch,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,13,1,NV Ojha,Y Venugopal Rao,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,13,2,Y Venugopal Rao,NV Ojha,KA Pollard,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,13,3,Y Venugopal Rao,NV Ojha,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,13,4,NV Ojha,Y Venugopal Rao,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,13,5,Y Venugopal Rao,NV Ojha,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,13,6,NV Ojha,Y Venugopal Rao,KA Pollard,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,14,1,Y Venugopal Rao,NV Ojha,AG Murtaza,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,14,2,NV Ojha,Y Venugopal Rao,AG Murtaza,0,0,0,0,1,caught,NV Ojha,SL Malinga,NA,Delhi Daredevils,Mumbai Indians
501201,1,14,3,IK Pathan,Y Venugopal Rao,AG Murtaza,0,0,0,0,1,run out,IK Pathan,"R Sathish,DJ Jacobs",NA,Delhi Daredevils,Mumbai Indians
501201,1,14,4,RE van der Merwe,Y Venugopal Rao,AG Murtaza,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,14,5,RE van der Merwe,Y Venugopal Rao,AG Murtaza,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,14,6,Y Venugopal Rao,RE van der Merwe,AG Murtaza,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,15,1,RE van der Merwe,Y Venugopal Rao,SL Malinga,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,15,2,Y Venugopal Rao,RE van der Merwe,SL Malinga,0,0,0,0,1,bowled,Y Venugopal Rao,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,15,3,M Morkel,RE van der Merwe,SL Malinga,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,15,4,M Morkel,RE van der Merwe,SL Malinga,0,0,0,0,1,bowled,M Morkel,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,15,5,UT Yadav,RE van der Merwe,SL Malinga,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,15,6,UT Yadav,RE van der Merwe,SL Malinga,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,16,1,RE van der Merwe,UT Yadav,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
501201,1,16,2,UT Yadav,RE van der Merwe,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
336022,1,7,6,S Dhawan,V Sehwag,PP Chawla,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,8,1,V Sehwag,S Dhawan,RR Powar,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,8,2,V Sehwag,S Dhawan,RR Powar,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Kings XI Punjab
336022,1,8,3,V Sehwag,S Dhawan,RR Powar,0,1,1,0,0,NA,NA,NA,legbyes,Delhi Daredevils,Kings XI Punjab
336022,1,8,4,S Dhawan,V Sehwag,RR Powar,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,8,5,S Dhawan,V Sehwag,RR Powar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,8,6,V Sehwag,S Dhawan,RR Powar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,8,7,S Dhawan,V Sehwag,RR Powar,0,0,0,0,1,caught,S Dhawan,PP Chawla,NA,Delhi Daredevils,Kings XI Punjab
336022,1,9,1,V Sehwag,TM Dilshan,VRV Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
501201,1,16,3,UT Yadav,RE van der Merwe,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
336022,2,4,3,DPMD Jayawardene,LA Pomersbach,V Sehwag,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,4,4,DPMD Jayawardene,LA Pomersbach,V Sehwag,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,4,5,DPMD Jayawardene,LA Pomersbach,V Sehwag,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,4,6,LA Pomersbach,DPMD Jayawardene,V Sehwag,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,4,7,LA Pomersbach,DPMD Jayawardene,V Sehwag,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,5,1,DPMD Jayawardene,LA Pomersbach,A Mishra,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,5,2,DPMD Jayawardene,LA Pomersbach,A Mishra,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,5,3,DPMD Jayawardene,LA Pomersbach,A Mishra,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,5,4,LA Pomersbach,DPMD Jayawardene,A Mishra,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,5,5,LA Pomersbach,DPMD Jayawardene,A Mishra,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,5,6,DPMD Jayawardene,LA Pomersbach,A Mishra,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,6,1,DPMD Jayawardene,LA Pomersbach,MF Maharoof,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,6,2,DPMD Jayawardene,LA Pomersbach,MF Maharoof,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,6,3,LA Pomersbach,DPMD Jayawardene,MF Maharoof,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,6,4,LA Pomersbach,DPMD Jayawardene,MF Maharoof,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,6,5,DPMD Jayawardene,LA Pomersbach,MF Maharoof,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,6,6,LA Pomersbach,DPMD Jayawardene,MF Maharoof,0,1,1,0,0,NA,NA,NA,legbyes,Kings XI Punjab,Delhi Daredevils
336022,2,7,1,LA Pomersbach,DPMD Jayawardene,R Bhatia,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,7,2,DPMD Jayawardene,LA Pomersbach,R Bhatia,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,7,3,DPMD Jayawardene,LA Pomersbach,R Bhatia,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,7,4,LA Pomersbach,DPMD Jayawardene,R Bhatia,0,1,1,0,0,NA,NA,NA,legbyes,Kings XI Punjab,Delhi Daredevils
336022,2,7,5,DPMD Jayawardene,LA Pomersbach,R Bhatia,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,1,0,1,G Gambhir,V Sehwag,S Sreesanth,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,2,1,3,JR Hopes,Yuvraj Singh,PJ Sangwan,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,1,4,Yuvraj Singh,JR Hopes,PJ Sangwan,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,1,5,Yuvraj Singh,JR Hopes,PJ Sangwan,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,1,6,Yuvraj Singh,JR Hopes,PJ Sangwan,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,1,6,6,G Gambhir,V Sehwag,RR Powar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,6,7,G Gambhir,V Sehwag,RR Powar,0,0,0,0,1,bowled,G Gambhir,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,7,1,V Sehwag,S Dhawan,PP Chawla,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,7,2,V Sehwag,S Dhawan,PP Chawla,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,7,3,V Sehwag,S Dhawan,PP Chawla,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,7,4,S Dhawan,V Sehwag,PP Chawla,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,7,5,V Sehwag,S Dhawan,PP Chawla,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,9,2,TM Dilshan,V Sehwag,VRV Singh,2,1,3,0,0,NA,NA,NA,noballs,Delhi Daredevils,Kings XI Punjab
336022,1,9,3,TM Dilshan,V Sehwag,VRV Singh,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,9,4,TM Dilshan,V Sehwag,VRV Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,9,5,V Sehwag,TM Dilshan,VRV Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,9,6,TM Dilshan,V Sehwag,VRV Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,9,7,V Sehwag,TM Dilshan,VRV Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,10,1,TM Dilshan,V Sehwag,JR Hopes,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,10,2,TM Dilshan,V Sehwag,JR Hopes,0,0,0,0,1,caught,TM Dilshan,LA Pomersbach,NA,Delhi Daredevils,Kings XI Punjab
336022,1,10,3,V Sehwag,MF Maharoof,JR Hopes,0,1,1,0,0,NA,NA,NA,legbyes,Delhi Daredevils,Kings XI Punjab
336022,1,10,4,MF Maharoof,V Sehwag,JR Hopes,0,0,0,0,1,caught,MF Maharoof,RR Powar,NA,Delhi Daredevils,Kings XI Punjab
336022,1,10,5,V Sehwag,Shoaib Malik,JR Hopes,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,1,10,6,Shoaib Malik,V Sehwag,JR Hopes,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
336022,2,0,1,SE Marsh,JR Hopes,GD McGrath,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,0,2,JR Hopes,SE Marsh,GD McGrath,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,0,3,JR Hopes,SE Marsh,GD McGrath,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,0,4,SE Marsh,JR Hopes,GD McGrath,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,0,5,SE Marsh,JR Hopes,GD McGrath,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,0,6,SE Marsh,JR Hopes,GD McGrath,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
336022,2,1,1,SE Marsh,JR Hopes,PJ Sangwan,0,0,0,0,1,caught,SE Marsh,S Dhawan,NA,Kings XI Punjab,Delhi Daredevils
336022,2,1,2,JR Hopes,Yuvraj Singh,PJ Sangwan,0,1,1,0,0,NA,NA,NA,wides,Kings XI Punjab,Delhi Daredevils
1082648,1,14,3,Yuvraj Singh,V Shankar,PP Chawla,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Kolkata Knight Riders
1082648,1,14,4,V Shankar,Yuvraj Singh,PP Chawla,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Kolkata Knight Riders
1082648,2,1,1,RV Uthappa,G Gambhir,CJ Jordan,0,1,1,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,1,2,RV Uthappa,G Gambhir,CJ Jordan,0,0,0,0,1,caught,RV Uthappa,S Dhawan,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,1,3,G Gambhir,IR Jaggi,CJ Jordan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,1,4,IR Jaggi,G Gambhir,CJ Jordan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,1,5,IR Jaggi,G Gambhir,CJ Jordan,0,1,1,0,0,NA,NA,NA,legbyes,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,1,6,G Gambhir,IR Jaggi,CJ Jordan,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,1,7,G Gambhir,IR Jaggi,CJ Jordan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,1,G Gambhir,IR Jaggi,Rashid Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,2,IR Jaggi,G Gambhir,Rashid Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,3,G Gambhir,IR Jaggi,Rashid Khan,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,4,G Gambhir,IR Jaggi,Rashid Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,5,G Gambhir,IR Jaggi,Rashid Khan,0,1,1,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,6,G Gambhir,IR Jaggi,Rashid Khan,0,1,1,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,7,G Gambhir,IR Jaggi,Rashid Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,2,8,G Gambhir,IR Jaggi,Rashid Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,3,1,IR Jaggi,G Gambhir,S Kaul,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,3,2,G Gambhir,IR Jaggi,S Kaul,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,3,3,G Gambhir,IR Jaggi,S Kaul,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,3,4,G Gambhir,IR Jaggi,S Kaul,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,3,5,IR Jaggi,G Gambhir,S Kaul,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,3,6,G Gambhir,IR Jaggi,S Kaul,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,4,1,G Gambhir,IR Jaggi,Rashid Khan,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,4,2,G Gambhir,IR Jaggi,Rashid Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,4,3,G Gambhir,IR Jaggi,Rashid Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,4,4,IR Jaggi,G Gambhir,Rashid Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,4,5,G Gambhir,IR Jaggi,Rashid Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,4,6,IR Jaggi,G Gambhir,Rashid Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,5,1,G Gambhir,IR Jaggi,Bipul Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,5,2,IR Jaggi,G Gambhir,Bipul Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,0,4,YK Pathan,RV Uthappa,B Kumar,0,0,0,0,1,run out,YK Pathan,B Kumar,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,0,1,RV Uthappa,CA Lynn,B Kumar,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,0,2,CA Lynn,RV Uthappa,B Kumar,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,0,3,CA Lynn,RV Uthappa,B Kumar,0,0,0,0,1,caught,CA Lynn,NV Ojha,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,0,5,G Gambhir,RV Uthappa,B Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1082648,2,0,6,G Gambhir,RV Uthappa,B Kumar,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad
1216517,2,0,6,MA Agarwal,KL Rahul,TA Boult,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,1,1,KL Rahul,MA Agarwal,KH Pandya,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,1,2,KL Rahul,MA Agarwal,KH Pandya,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,1,3,KL Rahul,MA Agarwal,KH Pandya,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,1,4,MA Agarwal,KL Rahul,KH Pandya,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,1,5,MA Agarwal,KL Rahul,KH Pandya,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,1,6,KL Rahul,MA Agarwal,KH Pandya,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,2,1,MA Agarwal,KL Rahul,TA Boult,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,2,2,KL Rahul,MA Agarwal,TA Boult,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,2,3,KL Rahul,MA Agarwal,TA Boult,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,2,4,KL Rahul,MA Agarwal,TA Boult,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,2,5,KL Rahul,MA Agarwal,TA Boult,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,2,6,KL Rahul,MA Agarwal,TA Boult,0,1,1,0,0,NA,NA,NA,wides,Kings XI Punjab,Mumbai Indians
1216517,2,2,7,KL Rahul,MA Agarwal,TA Boult,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,3,1,MA Agarwal,KL Rahul,JJ Bumrah,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,3,2,MA Agarwal,KL Rahul,JJ Bumrah,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,3,3,MA Agarwal,KL Rahul,JJ Bumrah,0,0,0,0,1,bowled,MA Agarwal,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,3,4,CH Gayle,KL Rahul,JJ Bumrah,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,3,5,CH Gayle,KL Rahul,JJ Bumrah,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,3,6,CH Gayle,KL Rahul,JJ Bumrah,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,4,1,CH Gayle,KL Rahul,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,4,2,CH Gayle,KL Rahul,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,4,3,CH Gayle,KL Rahul,NM Coulter-Nile,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,4,4,CH Gayle,KL Rahul,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,4,5,CH Gayle,KL Rahul,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,4,6,CH Gayle,KL Rahul,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,5,1,KL Rahul,CH Gayle,TA Boult,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,5,2,KL Rahul,CH Gayle,TA Boult,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,5,3,KL Rahul,CH Gayle,TA Boult,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,5,4,KL Rahul,CH Gayle,TA Boult,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,5,5,KL Rahul,CH Gayle,TA Boult,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,5,6,KL Rahul,CH Gayle,TA Boult,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,6,1,KL Rahul,CH Gayle,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,6,2,CH Gayle,KL Rahul,KA Pollard,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,6,3,CH Gayle,KL Rahul,KA Pollard,0,1,1,0,0,NA,NA,NA,wides,Kings XI Punjab,Mumbai Indians
1216517,2,6,4,CH Gayle,KL Rahul,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,6,5,KL Rahul,CH Gayle,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
1216517,2,6,6,CH Gayle,KL Rahul,KA Pollard,0,1,1,0,0,NA,NA,NA,wides,Kings XI Punjab,Mumbai Indians
1216517,2,6,7,CH Gayle,KL Rahul,KA Pollard,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
